id,preco
"1,46188E+38",6066208254539287.0
"1,29847E+38",9089458406421648.0
"2,04782E+38",7136719148349533.0
"3,48958E+37",6507470890267757.0
"1,76246E+38",5396673962458880.0
"6,33568E+37",9652414908109608.0
"1,04377E+38",5381244651576482.0
"5,09312E+36",7781110489133565.0
"2,81506E+38",7788108540629045.0
"9,03866E+37",5925705896245708.0
"3,22483E+38",6989103412895469.0
"1,42539E+38",7052836306895129.0
"8,92984E+37",7016397866791302.0
"2,57378E+36",5020389973315919.0
"2,36761E+38",5596111612678633.0
"2,69507E+38",7548257078694224.0
"2,58371E+38",1.0220510752756354e+16
"1,54493E+35",6174225470711294.0
"1,23049E+38",6706725612199140.0
"5,81617E+37",9050210034479620.0
"2,37052E+38",7228259158320142.0
"3,15601E+38",6902927302936721.0
"1,63271E+38",1.2634767650475508e+16
"1,37886E+38",9132299655645254.0
"2,04374E+38",1.062199519179002e+16
"3,14564E+38",7037641951242041.0
"1,19775E+38",8541832629205470.0
"1,28145E+38",6704179949771613.0
"1,77126E+38",7267462219985309.0
"1,23216E+38",1.0808488528123828e+16
"1,21398E+38",6411066183325331.0
"3,09965E+38",4899995058823411.0
"1,07328E+38",5092867535160504.0
"1,22633E+38",1.3572948446263384e+16
"1,71479E+38",7837571295381528.0
"5,861E+37",5650289025654516.0
"4,74744E+37",5968588643576340.0
"1,80023E+38",7271484529557233.0
"2,2863E+38",7953286869687066.0
"5,65271E+37",7764059668670149.0
"7,3747E+37",8617417812785794.0
"3,10943E+38",1.6684024536764798e+16
"3,0668E+38",9178839543643240.0
"1,72401E+38",1.0714029427892882e+16
"2,65392E+38",8027331558756751.0
"2,72784E+36",5883147505515446.0
"7,91E+37",6769945098977611.0
"1,87267E+37",8064895697000785.0
"5,3273E+37",4394631928830556.5
"2,10855E+38",4172604468432741.5
"3,93759E+37",8460140255099905.0
"1,40149E+38",5953279059161250.0
"2,91035E+38",6907620985358390.0
"3,25619E+38",5711345772346677.0
"1,11745E+38",6748568957171694.0
"1,55223E+38",4352754416443434.0
"8,73147E+37",8325276356987406.0
"2,26371E+38",7876808301085704.0
"2,32549E+38",9710469837194420.0
"3,38465E+38",6485318789219198.0
"6,51629E+37",8614624513964215.0
"3,25363E+37",7223564979694860.0
"2,81453E+38",9374299067068310.0
"5,03913E+37",5389831899369666.0
"3,34538E+38",5943251921848124.0
"1,69042E+38",6361776071110297.0
"2,2443E+38",9495162097606672.0
"3,05971E+38",9482249126813126.0
"1,64789E+38",8229461366192954.0
"3,34154E+38",1.044066568673856e+16
"5,86655E+37",8703670259094254.0
"1,63908E+38",7474679344707272.0
"3,10158E+38",4587683189589466.0
"3,40009E+38",7201647486714626.0
"1,07845E+38",7730065975725235.0
"1,381E+38",1.3149314162449312e+16
"4,83066E+36",7264564361363042.0
"3,38014E+38",5832285418296566.0
"1,40071E+38",7053216088588461.0
"3,35812E+38",6247387396780717.0
"2,25841E+38",3759168780153528.5
"2,1356E+38",4136731363977675.0
"1,64239E+38",5323109896827242.0
"2,36059E+37",7526161371157077.0
"3,32227E+38",4952044408572125.0
"1,74245E+38",5937299834008251.0
"1,05661E+37",7337981989319281.0
"3,1473E+38",1.125221262793564e+16
"2,62428E+38",7710771128473584.0
"2,55033E+38",7340338240362258.0
"1,43655E+38",4802780745346753.0
"7,4144E+37",5269295597204801.0
"3,08295E+38",5086073797253510.0
"1,05902E+38",9266874349006304.0
"1,49179E+37",1.2036787873310278e+16
"5,3675E+37",5700327040392137.0
"5,88232E+37",1.1015620888095514e+16
"3,04585E+38",4958700028899051.0
"2,37439E+38",7867508623775982.0
"2,69301E+38",5951950472669867.0
"2,30419E+38",8205928742484366.0
"1,72356E+38",4178921722075686.0
"8,57735E+37",7990347147920239.0
"2,68304E+38",5080149298235181.0
"3,15813E+38",8875140342011081.0
"2,82488E+38",1.132351887759596e+16
"1,29245E+38",9684994783933040.0
"2,50119E+38",4064213845335031.5
"2,82094E+37",6410617993048804.0
"3,25694E+37",9237532064085376.0
"1,57254E+38",9142485487807652.0
"3,17399E+38",5821479763071059.0
"5,50318E+37",9500721893205434.0
"1,73887E+38",7053692300089065.0
"3,29668E+38",7386424557555757.0
"2,327E+38",6867206149300869.0
"3,19001E+38",9768246126999372.0
"1,39421E+38",7193477329096694.0
"2,1042E+38",1.1956567340137888e+16
"2,55134E+38",9125521357822040.0
"2,15814E+38",5183049957252190.0
"2,04381E+38",9765372850022374.0
"9,11578E+37",8487058196980236.0
"4,77261E+37",6234756970340354.0
"2,29512E+38",7399836152490648.0
"3,20694E+38",7889686694992077.0
"2,56855E+38",1.4749941910103722e+16
"2,41763E+35",8734252230314643.0
"1,46451E+38",6430163082266915.0
"2,79405E+38",8442127620199377.0
"1,88909E+38",6608204815201188.0
"3,16524E+38",9224257430053808.0
"3,53165E+37",7342899100557375.0
"1,42499E+38",8124065583451956.0
"2,91599E+38",4151620711116933.0
"6,36547E+37",8470121459575785.0
"8,32339E+36",1.0403628229175948e+16
"1,71163E+38",9036342716249210.0
"2,3957E+38",8426166362207030.0
"2,73579E+37",7028717863747463.0
"3,16078E+38",1.0152363789946074e+16
"1,65044E+38",5269527848629227.0
"1,90488E+38",7361649173310461.0
"3,03415E+38",6040228970500147.0
"2,864E+38",8311202371995609.0
"1,44997E+37",5672474172868772.0
"1,53109E+37",5372541301442685.0
"2,26415E+38",6859531081430111.0
"3,07063E+38",7911256943606067.0
"1,95804E+38",8171199869170308.0
"9,92755E+37",1.3521838850041708e+16
"1,56458E+38",7211646709969096.0
"1,64595E+38",9317897892010880.0
"5,84254E+37",9720565551410414.0
"2,91403E+38",5166349546686639.0
"4,42902E+37",6949409221608081.0
"1,24404E+38",8759608266647157.0
"3,14781E+38",6039732986020487.0
"2,31745E+38",7740929900732236.0
"1,29743E+38",3790662801295389.0
"2,88375E+38",6118464837925648.0
"1,70015E+38",3503937797727728.0
"1,74934E+38",5280472088782497.0
"3,57817E+37",6522005462599962.0
"2,59777E+38",3818975469624896.5
"2,01547E+38",6792759323580754.0
"2,57056E+36",2982290940549649.5
"1,3963E+38",8812023424409874.0
"3,30928E+38",5107538108801749.0
"1,76302E+38",5702224435410710.0
"4,5486E+37",6459562039103857.0
"1,43423E+38",7969176700159611.0
"2,26814E+38",7196355452566971.0
"2,59725E+38",1.1564528696302222e+16
"7,78763E+37",8745115905416326.0
"1,24522E+38",1.1255939544996764e+16
"6,02643E+36",5050461159726556.0
"2,13733E+38",6440977764347454.0
"1,74808E+38",5793826573933884.0
"1,50944E+38",7510942485074812.0
"2,11905E+38",8757100774608490.0
"2,49781E+38",6092424384654980.0
"9,09224E+37",5794151864640179.0
"2,44067E+38",9535318947782024.0
"9,7849E+37",7335761409157979.0
"2,34143E+38",8428944866225699.0
"2,39245E+38",7443676405249175.0
"5,85377E+37",9077409235944016.0
"7,24677E+37",1.1220258360486446e+16
"3,1548E+38",6957712967253088.0
"2,04866E+38",8057561081979734.0
"2,90123E+37",6224193294646013.0
"3,16197E+37",5806232200421010.0
"6,6341E+37",2986318001798087.5
"3,0601E+38",5509601803689491.0
"3,21079E+38",8502025420354502.0
"1,46089E+38",1.0358651405389204e+16
"2,14269E+38",7381865696922624.0
"1,34673E+37",4980995501405026.0
"2,67956E+38",5969437070178357.0
"1,41886E+37",5726589410270266.0
"2,21951E+38",7153638882285456.0
"2,45782E+38",6298359258057638.0
"3,03434E+38",3302978097953712.5
"1,37951E+38",6610210950327382.0
"2,05811E+38",8087031314573548.0
"9,83564E+37",8298527367144810.0
"8,39181E+37",4162173419564246.5
"8,65148E+36",6919469425105816.0
"6,13472E+37",8843339444420057.0
"1,68927E+38",5766393341949250.0
"1,57051E+38",7379603139572879.0
"1,65265E+37",9505828343516316.0
"4,93876E+37",3782366593155959.5
"2,64721E+37",8606314556954777.0
"2,96065E+38",6341630421464260.0
"6,79699E+37",1.0096988835721186e+16
"2,95687E+38",6986141575388573.0
"1,36875E+38",8250428394487058.0
"2,40776E+38",7987678644277658.0
"1,83434E+38",7295454912606919.0
"2,8474E+38",4606487494034152.0
"8,17283E+37",6735747882720794.0
"6,50545E+37",6569015959315669.0
"2,19603E+38",9041932629845982.0
"6,32363E+37",5923004125748464.0
"1,50917E+38",1.0160036006744964e+16
"3,4081E+37",1.2476322397390944e+16
"3,24796E+37",8152821056134108.0
"8,85848E+37",8262805343055968.0
"3,26629E+38",9200933016281048.0
"1,54749E+38",7892932333605763.0
"2,37493E+38",1.057951054629819e+16
"6,33038E+37",7931867945496289.0
"6,85642E+37",4759981582835218.0
"1,77717E+38",5345840803007674.0
"4,46517E+37",9938839988014104.0
"2,87432E+38",4759563100746555.0
"1,60885E+37",8095854602035437.0
"6,28781E+37",2369675591870165.0
"8,69187E+37",7213937582773234.0
"1,18539E+38",1.0532173096417164e+16
"2,04946E+38",7085009219852514.0
"2,0836E+38",5283823945020111.0
"2,58258E+36",6894663068902830.0
"2,70127E+38",8085837924043546.0
"2,48936E+38",7129005039956147.0
"3,33054E+38",1.0195071626666316e+16
"3,03663E+38",5842192555662234.0
"1,58645E+38",6944349041310188.0
"5,12062E+37",7019994110481022.0
"2,1114E+37",9764212018605614.0
"1,74256E+38",5521536548303539.0
"1,60671E+38",6936130850774097.0
"1,3897E+38",9589701643773094.0
"3,29965E+38",5922665011844567.0
"9,65303E+37",8338761859840505.0
"2,32433E+38",6403191119125852.0
"3,24504E+38",7692368286520014.0
"2,06288E+38",4500912093356146.5
"3,28104E+38",6848733344692001.0
"2,63916E+38",1.646518774131533e+16
"2,19373E+38",1.352149787516152e+16
"2,64362E+38",5575875391777719.0
"3,03663E+38",8981042408856034.0
"1,4589E+38",6331744651554826.0
"1,53659E+38",1.083678771045121e+16
"1,99425E+38",1.2257213315406834e+16
"1,73325E+38",7034597025683884.0
"5,76491E+37",9866897328266240.0
"2,48286E+38",8866459936057559.0
"2,15833E+38",7866565514808622.0
"8,0708E+37",6948440447363253.0
"2,50916E+38",7808993921762636.0
"2,38966E+38",4790708375533200.0
"3,34637E+38",1.3330371166660388e+16
"2,95046E+37",4314535960350194.0
"1,7734E+38",6064207617353434.0
"1,97139E+38",1.0068308426167208e+16
"2,10115E+38",5287675611647109.0
"3,13394E+38",5981277131529601.0
"7,38529E+37",4939071570310927.0
"7,13268E+36",1.033619391432302e+16
"1,26708E+38",7851490318414205.0
"2,78714E+38",6434376221864693.0
"8,68514E+37",4934947718502602.0
"2,85039E+38",1.0591071172204942e+16
"4,77405E+37",9965472795643318.0
"9,21639E+37",5219858501195412.0
"2,77676E+38",9306012581916368.0
"6,57071E+37",7457758026229437.0
"2,85032E+38",2970739947203846.5
"1,5276E+38",9324775247833574.0
"6,38914E+37",6458034203247164.0
"2,0905E+38",6860148793963050.0
"2,45022E+38",1.1125092177376094e+16
"1,76009E+38",4999889111674368.0
"2,20434E+38",8542290687352777.0
"5,68866E+36",6657615948755689.0
"2,84014E+38",7996373783993081.0
"2,96181E+38",5744425818759401.0
"2,30667E+38",4774903683492720.0
"3,12775E+38",9608807862239058.0
"1,89067E+38",6146215656006988.0
"2,05702E+38",7211039471575156.0
"3,49434E+36",5564839642313064.0
"3,33605E+38",7968491774004068.0
"1,36846E+38",7740582755571314.0
"1,37256E+38",1.1843310612922894e+16
"1,8186E+38",7403067228902933.0
"3,5383E+36",7566385984135279.0
"6,02143E+37",8510486025329319.0
"1,50554E+38",4017506927312328.0
"1,19643E+38",1.1370808073657658e+16
"1,89652E+38",6483790508784829.0
"3,08368E+38",7407887922725165.0
"2,49361E+38",5955425972281440.0
"2,1619E+37",6011362807365144.0
"2,56159E+38",8018404298545690.0
"1,7232E+38",6666391833528087.0
"2,41162E+38",1.1074784656469338e+16
"5,33091E+37",4702495392936148.0
"2,1018E+38",6769775057978421.0
"2,22682E+38",5234411988639356.0
"1,12095E+38",5499322726704455.0
"2,35923E+38",6222158017471096.0
"1,7675E+38",5175920792616782.0
"5,78595E+37",5220494640211627.0
"6,03775E+37",8549990957663061.0
"4,50019E+37",8959224114124633.0
"5,07339E+37",7532880308269223.0
"1,86346E+38",6706389291343590.0
"6,0834E+37",6917113894510298.0
"1,32426E+38",7556489206422110.0
"2,02131E+38",7603793206359096.0
"1,51068E+38",8951704437424909.0
"1,03382E+38",1.0637694633535834e+16
"2,14655E+37",5736806826720474.0
"2,03977E+38",8094283292145430.0
"9,99927E+36",8068438417886304.0
"4,51344E+37",5402074308882282.0
"1,29347E+38",7101779352450756.0
"6,22475E+37",1.0105906611753364e+16
"1,51497E+38",9398937972091812.0
"4,92955E+37",5401381066295283.0
"3,26524E+37",7074884049699158.0
"3,34781E+38",7513617935252217.0
"2,12051E+38",8544156911761851.0
"7,58937E+37",7667983975013182.0
"2,76633E+38",7608894023110155.0
"1,78078E+38",7487520944182059.0
"7,14953E+37",6583694213670758.0
"2,06641E+38",7661781075303301.0
"2,02706E+38",8690791696470168.0
"1,61863E+38",7697152310598663.0
"3,10366E+38",1.2545573114521854e+16
"6,6777E+37",7528044200162213.0
"1,01101E+38",6078513686207294.0
"3,50129E+37",9452670110807526.0
"2,39706E+38",1.002479891812404e+16
"2,93071E+38",1.212614740112777e+16
"3,12275E+38",1.444765159570924e+16
"1,94868E+38",8520743219451139.0
"1,23327E+38",9564506070703148.0
"1,43962E+38",3980928302622799.5
"1,24783E+38",6012029904108123.0
"1,96264E+38",1.966001825009068e+16
"3,07661E+38",6405813582658678.0
"2,65552E+37",6618056970237482.0
"1,19054E+37",5341305802266459.0
"1,73383E+38",6650377674022770.0
"9,55341E+37",7566279290171605.0
"2,01694E+38",1.0462871135679696e+16
"5,82544E+37",6172917333998994.0
"5,47597E+37",5492804879221369.0
"1,57305E+38",7913418834552805.0
"9,15009E+37",1.0163650695836386e+16
"1,20591E+38",8230014032214585.0
"2,18921E+38",4718952835695666.0
"2,06676E+38",7307947628285000.0
"6,5896E+37",7678897120268146.0
"1,797E+38",1.4343465218269144e+16
"1,48509E+38",9125455652598796.0
"2,02018E+38",6001437066852659.0
"9,82032E+37",1.0265940855872414e+16
"2,67655E+38",8921625486037846.0
"3,10118E+38",7303124855017249.0
"8,2944E+37",9361143710807700.0
"5,13523E+37",1.0474878287052498e+16
"2,44659E+38",6433893731286008.0
"3,01557E+38",4984555489057192.0
"3,13072E+38",1.7305815319631144e+16
"1,13362E+38",7789291888891532.0
"2,58734E+38",7133140218781984.0
"1,22993E+38",9658544100072932.0
"2,16576E+38",1.2372600584809792e+16
"2,66324E+38",6283846233081977.0
"1,18086E+38",8960533385214333.0
"4,21784E+36",8127912498000845.0
"2,75623E+38",1.4397016716845062e+16
"3,03148E+38",6833150438240893.0
"9,23569E+37",5024288370510796.0
"1,25112E+38",5785352216230627.0
"1,31937E+38",9956771879712506.0
"7,68082E+37",1.0643187463614836e+16
"2,32265E+38",8916354560198127.0
"1,45273E+38",5747662473695637.0
"2,02215E+38",6052132879499658.0
"2,17374E+38",8834235591443218.0
"1,66777E+38",6149732737376216.0
"2,8714E+38",5011989498206399.0
"4,50277E+37",6711772509333184.0
"1,96783E+37",1.0747818381833334e+16
"1,82021E+38",3539594304442605.0
"3,01026E+38",7060468927467269.0
"7,49073E+37",8082154521854810.0
"7,5393E+37",7752480979752246.0
"5,34945E+37",6768672877622108.0
"1,90972E+38",6714448003440783.0
"2,85149E+38",1.043856273420634e+16
"1,17047E+38",7868078298162036.0
"2,31267E+38",1.0852443729737068e+16
"2,02484E+38",1.173190603980697e+16
"1,50365E+38",6378928556745637.0
"6,00587E+37",5794930751454814.0
"1,88551E+38",4907866909116550.0
"2,97364E+38",6479682078896286.0
"3,33486E+37",9536698728329392.0
"6,94847E+37",7577646308750986.0
"2,23616E+38",8118563886977122.0
"1,42984E+38",5035676305265054.0
"2,96063E+38",4135758242050873.0
"2,02939E+38",5814277589318000.0
"4,62916E+37",7283380089256320.0
"1,0023E+38",6882830772574139.0
"3,09461E+38",1.2197259062487504e+16
"6,37346E+37",5888207016407782.0
"1,07341E+38",4715994570875399.0
"2,91307E+38",1.2950228588254236e+16
"2,14336E+38",6467865248882083.0
"2,64638E+38",7125466150479948.0
"4,02626E+37",8924726074868282.0
"2,39905E+38",3207530788162385.0
"1,58446E+38",6688951531802153.0
"1,94375E+38",6197489761852169.0
"3,33991E+37",8375671852622320.0
"5,72099E+37",4747714099445975.0
"1,99701E+38",4783938711310814.0
"2,29651E+38",8402717658452314.0
"2,38282E+38",7951903248738999.0
"2,26174E+38",8927664090402901.0
"1,36196E+38",1.0756531890927156e+16
"2,87679E+38",7469305528073934.0
"4,39868E+37",7912848936171161.0
"1,98375E+38",1.1346081976393566e+16
"1,79997E+37",7340116701823681.0
"3,29673E+37",8190989286756611.0
"3,19256E+38",4762849475889615.0
"1,56351E+38",7570947290714591.0
"1,27985E+38",7434939619355624.0
"6,09428E+37",1.1301547254250632e+16
"3,39639E+38",9301496823873582.0
"1,22398E+38",8952629689342353.0
"2,12876E+38",1.052138793421719e+16
"2,76313E+37",8316984154017403.0
"1,27942E+38",5204342105459662.0
"1,65726E+38",9172991563861516.0
"1,50978E+37",3982474094136384.5
"3,88527E+37",1.6294228190020032e+16
"3,00337E+38",6550700473196354.0
"8,64372E+37",7546879922778756.0
"2,28017E+38",1.1985909235200434e+16
"1,59991E+38",8216538087227141.0
"9,99049E+37",7500809409615740.0
"2,02498E+38",8833445125494831.0
"1,9451E+38",5223134413179942.0
"1,67272E+38",5362773820907044.0
"1,52201E+38",8061838919144071.0
"1,2418E+38",6430862352845565.0
"2,94278E+38",6944248178057710.0
"2,57831E+38",7220021294771383.0
"1,6563E+37",6741488238548584.0
"3,72757E+37",1.2466447681258658e+16
"1,14611E+37",9545219625714598.0
"2,99037E+38",8042703841878934.0
"2,92417E+38",7078323419138902.0
"3,02196E+37",2455506804315432.0
"1,60348E+38",5270830335734569.0
"1,27465E+37",7298238743136497.0
"2,75455E+37",4454265865171006.5
"7,71531E+37",8575076327441147.0
"5,51877E+37",6304156433890563.0
"5,02991E+37",4918392462406029.0
"6,60845E+37",7728084566995594.0
"1,9033E+38",7646444682183671.0
"1,74711E+38",8721296762843522.0
"1,23562E+38",9388067288325696.0
"3,24953E+38",6841995239154322.0
"1,78826E+38",7940699685708317.0
"1,45757E+38",6709959583472098.0
"8,77832E+37",7673764577756978.0
"1,30643E+38",1.0973936851840162e+16
"1,22242E+38",8395160828895678.0
"5,90657E+36",8423181290793938.0
"2,80993E+38",6429568535201515.0
"2,47534E+38",8660095390700834.0
"2,71608E+38",5426603017631814.0
"2,1085E+38",4749922202180706.0
"1,49921E+38",8999261956987991.0
"1,60155E+38",1.0882354697477602e+16
"1,93401E+38",4829744330306912.0
"2,96027E+38",5334999328666237.0
"2,85969E+38",4581145872614678.0
"6,81465E+37",8252250063785389.0
"3,29122E+38",9974436862364190.0
"1,21184E+38",7956250234966758.0
"1,67514E+38",5535215392900555.0
"1,88966E+38",7880257095596236.0
"3,34276E+38",1.0097288416125392e+16
"1,66324E+38",5811270389471055.0
"1,9904E+38",1.0345508493791874e+16
"1,1052E+38",7647386104423052.0
"3,31106E+38",9170959774509652.0
"1,76144E+38",1.010724104075551e+16
"2,77169E+38",8648315819736122.0
"5,85388E+36",6443265357977833.0
"1,37336E+38",8479411090619020.0
"1,92071E+38",4947485367558521.0
"1,82656E+38",5379331519308619.0
"2,90724E+38",7555945538469186.0
"3,33822E+38",7879064949273692.0
"1,10465E+38",8812805492021518.0
"2,88421E+38",7129808893753797.0
"1,44581E+38",6031563119596938.0
"2,13058E+38",5168118416180361.0
"1,26176E+38",6933627627279734.0
"1,89774E+37",9333159574990174.0
"3,28261E+38",8382719140266848.0
"1,60991E+38",6312370373696625.0
"2,13135E+38",1.349154961749871e+16
"1,134E+38",5040498886594116.0
"5,12419E+37",2654775878034927.5
"7,58806E+37",6332362290407079.0
"2,13381E+38",7560576583214090.0
"2,42721E+38",7052218463627093.0
"1,36838E+38",7948308615174366.0
"2,16586E+38",1.1779660744071128e+16
"2,35327E+38",9497613630830914.0
"2,43325E+38",5153235221600130.0
"2,16958E+37",6923785938780971.0
"2,90158E+38",7792880091201180.0
"1,93034E+37",1.2750822867507222e+16
"2,0825E+38",5641945424531825.0
"2,38619E+38",6289237154513727.0
"8,97361E+37",7432892724984428.0
"1,74061E+38",1.029414028131533e+16
"6,01796E+37",7461143668220530.0
"2,11047E+38",9771524297676446.0
"1,08964E+38",9063869617259848.0
"1,54221E+38",6620488730897786.0
"1,42206E+38",8485496660741702.0
"2,43799E+38",6912476934091361.0
"1,18374E+37",5928465642185097.0
"2,59288E+38",6787335413511546.0
"2,50752E+38",8885837097386688.0
"2,55907E+38",7036832848522701.0
"2,22374E+38",8290310359366681.0
"9,08466E+37",5050653448035172.0
"7,37323E+37",8275668255579664.0
"1,33598E+38",7287947164596681.0
"3,00513E+38",1.1455146390051124e+16
"3,13585E+38",5225141057501904.0
"1,54573E+38",3259854470654072.0
"3,1866E+38",6431185111528544.0
"2,02873E+38",6297658536105849.0
"2,68791E+38",7039739492404804.0
"3,04156E+38",7946615229031754.0
"1,78295E+38",6572928437059196.0
"1,68261E+38",7679149440333526.0
"2,19614E+38",8354606816266727.0
"8,48526E+37",7194592508863415.0
"1,80535E+38",9671692368229132.0
"1,66723E+38",8963682937388367.0
"2,62677E+38",9494452539742172.0
"7,06313E+37",5883596906583351.0
"5,29682E+37",6728888635831764.0
"2,05436E+38",1.6192393609432306e+16
"6,24002E+37",7200879223127641.0
"3,08946E+38",9689686077335236.0
"9,351E+37",1.460664399790477e+16
"3,28852E+38",5924623476247417.0
"1,79596E+38",6728552022516634.0
"1,2382E+37",8538269888024606.0
"1,14179E+38",1.1638947592810096e+16
"1,82413E+38",5908836776237217.0
"3,61541E+37",9730058923956534.0
"1,40227E+38",9204849275373584.0
"1,66261E+38",5286051251937323.0
"9,20425E+37",7122509397750094.0
"3,99181E+37",7150038423766671.0
"1,2116E+37",3520119811548838.5
"2,89963E+38",4843266040166973.0
"1,9409E+38",1.023579727832755e+16
"6,16812E+37",7703253364332751.0
"8,10749E+37",6067818621940837.0
"8,44014E+37",1.5450188524731024e+16
"2,02722E+38",6151770085611693.0
"3,22121E+38",4829238143631387.0
"2,25326E+38",6236463466757818.0
"6,04777E+37",7339937954960997.0
"4,73533E+37",6688114364391458.0
"2,01123E+38",1.0542798821275174e+16
"3,05377E+38",5403991950868422.0
"1,60438E+38",8592439541895463.0
"3,20475E+38",5068249803954940.0
"2,60059E+38",5784425767045402.0
"2,12114E+38",7330857068291479.0
"1,67279E+38",6460330274672057.0
"2,81754E+37",8784431499942418.0
"8,17729E+37",7256674268469469.0
"7,30806E+37",6419901736394900.0
"2,30703E+38",7534431514470430.0
"1,58715E+38",7943965543721672.0
"1,98787E+38",6021630582834384.0
"2,94749E+38",1.0435871382821852e+16
"4,27827E+37",7197689874759352.0
"2,42187E+38",5870360156014721.0
"1,92407E+38",5564048844759736.0
"1,67646E+38",6652253701077830.0
"2,7704E+36",8364521553881039.0
"2,18097E+38",6091720496687304.0
"1,94549E+38",5912305496605447.0
"1,14931E+38",3874469632646990.0
"9,33295E+37",1.3624015157567232e+16
"3,18042E+37",4893847645191192.0
"4,71302E+37",8057969091516887.0
"1,873E+38",7903111711506870.0
"7,18487E+36",2992454478393663.5
"2,92313E+38",5556177346774833.0
"2,95808E+38",7489268163677012.0
"6,43213E+37",1.1022931201865626e+16
"1,14166E+38",6659153357263998.0
"8,33337E+37",1.0443906758457448e+16
"2,80267E+38",6386157391635168.0
"2,26012E+38",9358947989024512.0
"1,93292E+38",9185038452296938.0
"1,78075E+38",8061975067434135.0
"1,06784E+38",5341501819965339.0
"3,19632E+38",9299488720967300.0
"9,34096E+37",7875939418687251.0
"1,05528E+38",4979430270094763.0
"2,88064E+38",6758669189439540.0
"1,53174E+38",7730432587763923.0
"1,39041E+38",1.0665479150422916e+16
"3,11391E+38",8155919706460320.0
"5,343E+37",7744156685850942.0
"1,63031E+38",6881974860450004.0
"6,13252E+37",8527234430660489.0
"1,11222E+38",4653346705158345.0
"2,30967E+38",9891499282690568.0
"8,71714E+37",6741326877072518.0
"1,54968E+38",9278681389498768.0
"2,05912E+38",4653221023665963.0
"1,73912E+38",3772020543136745.5
"5,64907E+37",7396257007478627.0
"2,7878E+38",1.0817894868750008e+16
"2,47231E+38",8512595007188553.0
"1,12381E+38",8356416927884919.0
"2,56722E+38",3224630974859754.5
"1,89738E+38",6582821492837205.0
"1,65871E+38",9784931020092422.0
"2,14977E+38",5540773464980740.0
"2,26724E+38",7010360111922616.0
"2,85113E+38",5476921952627384.0
"1,61861E+38",5178143487858997.0
"2,56767E+38",7643777513618702.0
"1,276E+38",7598873977448766.0
"1,28436E+37",4075935088092648.5
"3,02644E+38",6288421494608266.0
"1,59958E+38",7644813960294555.0
"1,28942E+38",7627293827078821.0
"1,69791E+38",8243636446074406.0
"3,09058E+38",4433023219551098.5
"1,14559E+38",5341598589081200.0
"1,31626E+38",1.11208367541572e+16
"3,14772E+37",5479598534656033.0
"7,99691E+37",5650661996731372.0
"2,59707E+38",6977468337524685.0
"7,65345E+37",1.1283129283444512e+16
"1,93904E+38",7069231290462280.0
"1,04154E+38",7853363296582545.0
"6,147E+37",6953787449019947.0
"2,59702E+38",8204125511300701.0
"2,54965E+38",6285838018693705.0
"2,4089E+38",4935067143740680.0
"3,89309E+37",6180165662216000.0
"6,83098E+37",3755855013849807.0
"2,27434E+38",9503504466225600.0
"1,56029E+38",1.2138736170122422e+16
"4,63042E+37",6480129437307446.0
"1,10204E+36",9625068934293392.0
"1,33687E+38",4830818417132524.0
"3,21886E+36",4423774187983220.0
"1,29963E+38",8463815782665930.0
"2,31955E+38",6581854790687620.0
"1,82806E+38",7429853291604480.0
"2,10058E+37",1.5225507562515984e+16
"3,16353E+38",5944429504143853.0
"3,25694E+38",7951718086563670.0
"1,72079E+38",7781987829517501.0
"2,923E+38",1.1926641394937162e+16
"1,04122E+38",6777398742646019.0
"1,27166E+38",7597328663737908.0
"6,13114E+37",9556545149770748.0
"1,16343E+38",7685123656167096.0
"1,59112E+38",5939508298085628.0
"1,58406E+37",7683817013290511.0
"1,83425E+38",9774499853941772.0
"2,80943E+38",6634297471709636.0
"2,82266E+38",6536407815022501.0
"2,05328E+38",5619591520467927.0
"1,94526E+38",9526804681583228.0
"3,07726E+37",6516202941292385.0
"2,17204E+38",6038162069011918.0
"2,17187E+37",7160793576220925.0
"3,27093E+38",8049749868663938.0
"2,70795E+38",5998745697676077.0
"2,95314E+38",5783173146438235.0
"2,53919E+38",7557996298531293.0
"3,11406E+38",6527366113257557.0
"1,29792E+38",7940012096631320.0
"1,54327E+37",6795669319752246.0
"2,41827E+38",8343209576188842.0
"2,70909E+38",7125322935313177.0
"1,24226E+38",7057974129910673.0
"1,60271E+38",6649379174791787.0
"2,75248E+38",7374695537260737.0
"3,80121E+37",5743873945151476.0
"1,98819E+38",7742815850985859.0
"1,2792E+37",9857316970984592.0
"2,65175E+38",8983010163581930.0
"1,87983E+38",1.7725979757420436e+16
"7,49847E+37",5242410134450526.0
"8,63892E+37",9298526770507158.0
"2,38211E+38",9319717910746458.0
"8,20174E+37",4038156559723069.0
"1,66307E+38",8340403319317104.0
"4,31563E+37",5636218478968329.0
"1,34264E+38",8070613182805245.0
"1,52361E+38",5503603341183864.0
"1,25321E+38",5573455742910343.0
"1,12486E+38",5675438575387441.0
"1,03465E+38",6899962272718440.0
"7,08456E+37",3603896563336614.5
"2,39801E+38",6840874401735560.0
"1,42959E+38",7524165560819472.0
"3,19421E+38",1.084074042643538e+16
"1,69099E+38",8614778495741492.0
"1,22404E+38",8150862962648932.0
"6,77572E+37",7144371084971914.0
"1,7136E+37",6305581705906863.0
"3,29626E+38",6679454404773455.0
"1,62368E+38",5604777739197193.0
